BODY,BODY NAME,SERVICE CODE,ORGANISATIONAL UNIT,ORGANISATIONAL UNIT CODE,EXPENDITURE CATEGORY,EXPENDITURE CODE,DATE (POSTING DATE),TRANSACTION NUMBER,AMOUNT,SUPPLIER NAME,SUPPLIER ID
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,DG0,Woodleigh Care Home & Day Centre,45059,Response Maintenance,200000,16/07/2020,1900564400,1008,Mears Limited,114197
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Woolston Depot,41331,Non BMP General Repairs,200050,16/07/2020,1900564400,2553.6,Mears Limited,114197
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Bus Interchange,44460,Non BMP General Repairs,200050,16/07/2020,1900564400,1512,Mears Limited,114197
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,DG0,Woodleigh Care Home & Day Centre,45059,Response Maintenance,200000,16/07/2020,1900564402,5040,Mears Limited,114197
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Bus Interchange,44460,Non BMP General Repairs,200050,17/07/2020,1900564819,530.4,Mears Limited,114197
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,School Brow Depot,41330,Non BMP General Repairs,200050,17/07/2020,1900564821,726.31,Mears Limited,114197
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Woolston Depot,41331,Non BMP General Repairs,200050,17/07/2020,1900564827,776.03,Mears Limited,114197
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Woolston Depot,41331,Servicing Contracts,200150,17/07/2020,1900564827,561.06,Mears Limited,114197
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,DG0,Grasmere Estate Office - Grasmere Avenue,45013,Response Maintenance,200000,17/07/2020,1900564828,1330.56,Mears Limited,114197
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,DG0,Orford Youth Centre - Capesthorne Road,45073,Response Maintenance,200000,17/07/2020,1900564828,520.8,Mears Limited,114197
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,DG0,Trust Livewire,45431,Response Maintenance,200000,17/07/2020,1900564828,814.3,Mears Limited,114197
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ENP,Environment & Regeneration,82000,Non BMP General Repairs,200050,17/07/2020,1900564828,6130.24,Mears Limited,114197
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Time Square MSCP,44321,Non BMP General Repairs,200050,17/07/2020,1900564828,1741.6,Mears Limited,114197
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,DG0,West Annexe,45161,Servicing Contracts,200150,17/07/2020,1900564828,1091.89,Mears Limited,114197
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,DG0,BMP Ext Bridgewater HS,45458,Response Maintenance,200000,17/07/2020,1900564817,516.3,Mears Limited,114197
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Westy Children's Centre,31541,Specific Work,200200,17/07/2020,1900564817,4289.6,Mears Limited,114197
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,DG0,Primary Schools BMP External Income,45435,Response Maintenance,200000,16/07/2020,1900564401,751.52,Mears Limited,114197
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,DG0,BMP EXT Evelyn Street PS,45450,Response Maintenance,200000,16/07/2020,1900564401,2019.58,Mears Limited,114197
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,CYP,Childrens & Young People,81000,Specific Work,200200,16/07/2020,1900564816,2161.14,Mears Limited,114197
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,DG0,Primary Schools BMP External Income,45435,Response Maintenance,200000,17/07/2020,1900564815,2212.4,Mears Limited,114197
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,DG0,BMP Ext Bridgewater HS,45458,Response Maintenance,200000,17/07/2020,1900564815,689.16,Mears Limited,114197
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,DG0,BMP Ext Bridgewater HS,45458,Response Maintenance,200000,17/07/2020,1900564826,2852.08,Mears Limited,114197
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,CYP,Secondary,81002,Specific Work,200200,17/07/2020,1900564825,7587.4,Mears Limited,114197
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - South,54070,CP-Nursing Care-External,441200,27/07/2020,1900568219,17909.32,Mental Health Care UK Ltd,114128
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - East,54060,CP-LongStayExternal,441150,27/07/2020,1900568401,12794.04,Mental Health Care UK Ltd,114128
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - South,54070,CP-Nursing Care-External,441200,27/07/2020,1900568427,1938.24,Methodist Homes,116732
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,RSC,Coroners Service,11100,Hire Of Mortuaries,220200,26/06/2020,1900559805,2942.62,Mid Cheshire Hospitals,440149
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase Budget,54490,CP Free Nursing Care External,443500,26/06/2020,1900559806,3382.15,Mid Cheshire Hospitals,440149
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - West,54080,CP-Domicil.External,440950,30/06/2020,1900560531,1539.2,Midshires Care Limited,115954
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - South,54070,CP-Domicil.External,440950,30/06/2020,1900560530,916.8,Midshires Care Limited,115954
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - South,54070,CP-Domicil.External,440950,30/06/2020,1900560519,882,Midstream West Lanc Ltd,108365
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - South,54070,CP-Day Care-External,441100,20/07/2020,1900566130,780,Midstream West Lanc Ltd,108365
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - West,54080,CP Residential EMI,441110,27/07/2020,1900568308,2316,Minster Care Management Ltd,105179
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - West,54080,CP-LongStayExternal,441150,27/07/2020,1900568361,2036,Minster Care Management Ltd,105179
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase Budget,54490,Supplies & Services - Covid 19,499919,27/07/2020,1900568500,2331.43,Minster Care Management Ltd,105179
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - South,54070,CP-LongStayExternal,441150,27/07/2020,1900568108,2196,Minster Care Management Ltd,105179
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - South,54070,CP Residential EMI,441110,27/07/2020,1900568267,2316,Minster Care Management Ltd,105179
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - South,54070,CP Residential EMI,441110,27/07/2020,1900568249,2316,Minster Care Management Ltd,105179
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - Central,54050,CP-LongStayExternal,441150,27/07/2020,1900568224,2036,Minster Care Management Ltd,105179
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - East,54060,CP-LongStayExternal,441150,27/07/2020,1900568221,2036,Minster Care Management Ltd,105179
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - Central,54050,CP-LongStayExternal,441150,27/07/2020,1900568137,2036,Minster Care Management Ltd,105179
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - East,54060,Respite Residential EMI,441140,27/07/2020,1900568305,1842,Minster Care Management Ltd,105179
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - South,54070,CP Residential EMI,441110,27/07/2020,1900568411,2316,Minster Care Management Ltd,105179
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - West,54080,CP-LongStayExternal,441150,27/07/2020,1900568019,2036,Minster Care Management Ltd,105179
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - West,54080,CP-LongStayExternal,441150,27/07/2020,1900568082,1988,Minster Care Management Ltd,105179
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - East,54060,CP Residential EMI,441110,27/07/2020,1900568162,2316,Minster Care Management Ltd,105179
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - West,54080,CP-LongStayExternal,441150,27/07/2020,1900568274,2036,Minster Care Management Ltd,105179
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - West,54080,CP-LongStayExternal,441150,27/07/2020,1900568086,2036,Minster Care Management Ltd,105179
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - West,54080,CP Residential EMI,441110,27/07/2020,1900568042,2316,Minster Care Management Ltd,105179
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - West,54080,CP Residential EMI,441110,27/07/2020,1900568424,2316,Minster Care Management Ltd,105179
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - East,54060,CP-LongStayExternal,441150,27/07/2020,1900568324,9270.86,Minster Care Management Ltd,105179
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - East,54060,CP-LongStayExternal,441150,27/07/2020,1900568040,2036,Minster Care Management Ltd,105179
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase Budget,54490,Supplies & Services - Covid 19,499919,27/07/2020,1900568337,2331.43,Minster Care Management Ltd,105179
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - East,54060,CP-LongStayExternal,441150,28/07/2020,1900568639,3419.43,Minster Care Management Ltd,105179
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Director Adult Social Care,54000,Supplies & Services - Covid 19,499919,23/07/2020,1900566919,5675,Minster Care Management Ltd,105179
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Director Adult Social Care,54000,Supplies & Services - Covid 19,499919,01/07/2020,1900560670,5222.4,Minster Care Management Ltd,105179
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,COR,General Contingencies,61000,Corporate Initiative,491000,10/07/2020,1900562790,3000,Mission in the Economy,108085
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Leaving Care Placements,31109,CP-LongStayExternal,441150,14/07/2020,1900563447,10000,Moving Up Care Ltd,109464
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Leaving Care Placements,31109,CP-LongStayExternal,441150,14/07/2020,1900563448,4500,Moving Up Care Ltd,109464
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Leaving Care Placements,31109,CP-LongStayExternal,441150,14/07/2020,1900563446,7200,Moving Up Care Ltd,109464
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Leaving Care Placements,31109,Fostering Accommodation,441050,14/07/2020,1900563429,16971.3,My 3 Ltd,117397
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - West,54080,CP-Day Care-External,441100,20/07/2020,1900566108,845,My Life Legacy,115974
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,COR,Covid-19,61030,Covid-19 Small Business Grants (not NNDR),552599,17/07/2020,1900564810,10000,Nails by Moll Ken,117890
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - South,54070,CP-Day Care-External,441100,20/07/2020,1900566132,672,Nas Services Limited,102377
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Fostering Placements,30003,Fostering Accommodation,441050,16/07/2020,1900564505,2906.96,National Fostering Agency England,102141
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Fostering Placements,30003,Fostering Accommodation,441050,16/07/2020,1900564492,2815.12,National Fostering Agency England,102141
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Fostering Placements,30003,Fostering Accommodation,441050,16/07/2020,1900564454,2906.96,National Fostering Agency England,102141
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Fostering Placements,30003,Fostering Accommodation,441050,16/07/2020,1900564504,3220,National Fostering Agency England,102141
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - West,54080,CP-LongStayExternal,441150,27/07/2020,1900568132,1882.28,Nazareth Care Charitable Trust,117264
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - East,54060,CP-LongStayExternal,441150,27/07/2020,1900568425,1940,Nazareth Care Charitable Trust,116585
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,COR,General Contingencies,61000,Corporate Initiative,491000,17/07/2020,1900564823,3000,Neil Cumberlidge Associates,116614
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - South,54070,CP Residential EMI,441110,27/07/2020,1900568277,2000,Nethermoor House Ltd,114660
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,DSG Support for SEN,32013,Enhanced Teaching Assistant Fund (Contingency),550950,17/07/2020,1900564844,4400,New Horizons c/o TBAP Trust,400491
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Fostering Placements,30003,Fostering Accommodation,441050,16/07/2020,1900564518,5858,Newfocas Ltd,116389
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Fostering Placements,30003,Fostering Accommodation,441050,16/07/2020,1900564467,5858,Newfocas Ltd,116389
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,DG0,Growth Director,42195,Supplies & Services - Covid 19,499919,16/06/2020,1900554766,10000.01,Newsquest Media Group,100070
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - Central,54050,CP-Domicil.External,440950,06/07/2020,1900561980,1293.09,Next Stage A Way Forward Ltd,101217
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - Central,54050,CP-Domicil.External,440950,06/07/2020,1900561981,600,Next Stage A Way Forward Ltd,101217
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - Central,54050,CP-Domicil.External,440950,06/07/2020,1900561982,1724.12,Next Stage A Way Forward Ltd,101217
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - Central,54050,CP-Domicil.External,440950,06/07/2020,1900561983,1724.12,Next Stage A Way Forward Ltd,101217
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - Central,54050,CP-Domicil.External,440950,06/07/2020,1900561984,1724.12,Next Stage A Way Forward Ltd,101217
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - Central,54050,CP-Domicil.External,440950,06/07/2020,1900561985,1724.12,Next Stage A Way Forward Ltd,101217
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - Central,54050,CP-Domicil.External,440950,06/07/2020,1900561986,1724.12,Next Stage A Way Forward Ltd,101217
